v_sku,v_name,v_short_description,v_description,v_image,v_url,v_attribute,v_price,v_specials_price,v_specials_expire_date,v_date_added,v_in_stock,v_status,v_viewed,v_ordered,v_category_sku,v_sort_order,v_meta_title,v_meta_keywords,v_meta_description,v_brand_filter,v_class_filter,v_color_filter,v_gender_filter,v_material_filter,v_year_filter,v_origin_filter,v_series_filter,v_spec_filter
CSKTPXU0131,Trendy Brief OT Buckle Round Bead Chain Copper Bracelet,,"<p>Style: Trendy,Brief</p><p>Type: Bracelet</p><p>Color: Golden,Silver</p><p>Weight: 8 g</p><p>Length: About 15.5 cm / 6.10 in</p><p>Round Bead Size: About 0.4/0.5 cm / 0.16/0.19 in</p><p>Circle Size: About 1.1 cm / 0.43 in</p><p>Material: Copper</p><p>Package Includes:</p><p>1 x Bracelet</p><p>Notice:</p>",img/Bracelets/SKUI17567.jpg,,Size#,20.79,,,,1,1,,,Bracelets,,Trendy Brief OT Buckle Round Bead Chain Copper Bracelet,Trendy Brief OT Buckle Round Bead Chain Copper Bracelet,Trendy Brief OT Buckle Round Bead Chain Copper Bracelet,,,,,,,,,
CSKTPXU0132,6 Pairs Vintage Trendy Multiple Types Of Shapes Alloy Earrings Set,,"<p>Style: Vintage,Trendy</p><p>Type: Earrings Set</p><p>Weight: 60 g</p><p>Material: Alloy </p><p>Quantity: 6 Pairs </p><p>Package Includes:</p><p>1 x Earrings Set</p><p>Notice:</p>",img/Earrings/SKUH93895.jpg,,Size#,26.14,,,,1,1,,,Earrings,,6 Pairs Vintage Trendy Multiple Types Of Shapes Alloy Earrings Set,6 Pairs Vintage Trendy Multiple Types Of Shapes Alloy Earrings Set,6 Pairs Vintage Trendy Multiple Types Of Shapes Alloy Earrings Set,,,,,,,,,
CSKTPXU0133,Women Multi-Carry Anti theft Tassel Multi-pocket Crossbody Bag Backpack,,"<p>Color:Brown, Grey, Black, Green, Red</p><p>Material:PU</p>",img/Backpack/SKUF43456.jpg,,Size#,56.25,,,,1,1,,,Backpack,,Women Multi-Carry Anti theft Tassel Multi-pocket Crossbody Bag Backpack,Women Multi-Carry Anti theft Tassel Multi-pocket Crossbody Bag Backpack,Women Multi-Carry Anti theft Tassel Multi-pocket Crossbody Bag Backpack,,,,,,,,,
CSKTPXU0134,Large Size Wedge Heel Beaded Bohemian Sandals,,"<p>Color:Beige, Black, Blue</p><p>Closure Type:Zipper</p><p>Toe Type:Peep Toe</p><p>Upper Material:PU</p><p>Style:Bohemia</p><p>Outsole Material:Rubber</p><p>Occasion:Daily</p><p>Season:Summer</p>",img/Sandals/SKU933162.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:,54.47,,,,1,1,,,Sandals,,Large Size Wedge Heel Beaded Bohemian Sandals,Large Size Wedge Heel Beaded Bohemian Sandals,Large Size Wedge Heel Beaded Bohemian Sandals,,,,,,,,,
CSKTPXU0135,Men Stylish Color Blocking Lace-up Knitted Fabric Outdoor Chunky Sneaker,,"<p>Color:Black, Blue, White</p><p>Upper Material:Knitted</p><p>Outsole Material:Rubber</p><p>Type:Chunky Sneaker shoes</p><p>Function:Breathable, Hard-wearing</p><p>Occasion:Outdoor, Sport</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH36317.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:,50.93,,,,1,1,,,Sneakers & Athletic,,Men Stylish Color Blocking Lace-up Knitted Fabric Outdoor Chunky Sneaker,Men Stylish Color Blocking Lace-up Knitted Fabric Outdoor Chunky Sneaker,Men Stylish Color Blocking Lace-up Knitted Fabric Outdoor Chunky Sneaker,,,,,,,,,
CSKTPXU0136,Butterfly Embroidery Drawstring Tank Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Animal</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Tank</p><p><b>Details</b>: Embroidery</p><p><b>Details</b>: Drawstring</p><p><b>Details</b>: Ruched</p><p><b>Neckline</b>: Round Neck</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Medium Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest25210508630.jpg,,Size#XS:S:M:L:,30.76,,,,1,1,,,Tank Tops & Cam's,,Butterfly Embroidery Drawstring Tank Top,Butterfly Embroidery Drawstring Tank Top,Butterfly Embroidery Drawstring Tank Top,,,,,,,,,
CSKTPXU0137,Floral Belted Wide Leg Pants,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Floral</p><p><b>Length</b>: Long</p><p><b>Type</b>: Wide Leg</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Belted</p><p><b>Fit Type</b>: Loose</p><p><b>Waist Line</b>: Natural</p><p><b>Sheer</b>: No</p><p><b>Belt</b>: Yes</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants01201222467.jpg,,Size#XS:S:M:L:,27.37,,,,1,1,,,Pants,,Floral Belted Wide Leg Pants,Floral Belted Wide Leg Pants,Floral Belted Wide Leg Pants,,,,,,,,,
CSKTPXU0138,Solid Paper Bag Waist Drawstring Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Army Green</p><p><b>Pattern Type</b>: Plain</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Wide Leg</p><p><b>Details</b>: Drawstring</p><p><b>Details</b>: Pocket</p><p><b>Details</b>: Paper Bag Waist</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Loose</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Drawstring Waist</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 100% Cotton</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts29210104354.jpg,,Size#S:M:L:XL:,31.92,,,,1,1,,,Shorts,,Solid Paper Bag Waist Drawstring Shorts,Solid Paper Bag Waist Drawstring Shorts,Solid Paper Bag Waist Drawstring Shorts,,,,,,,,,
CSKTPXU0139,Asymmetrical Waist Belted Denim Shorts,,"<p><b>Color</b>: Light Wash</p><p><b>Pattern Type</b>: Plain</p><p><b>Type</b>: Track Shorts</p><p><b>Details</b>: Belted</p><p><b>Details</b>: Asymmetrical</p><p><b>Details</b>: Button</p><p><b>Details</b>: Pocket</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Belt</b>: Yes</p><p><b>Material</b>: Denim</p><p><b>Composition</b>: 85% Cotton</p><p><b>Composition</b>: 15% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Denim_Shorts/swshorts25210513001.jpg,,Size#XS:S:M:L:,30.13,,,,1,1,,,Denim Shorts,,Asymmetrical Waist Belted Denim Shorts,Asymmetrical Waist Belted Denim Shorts,Asymmetrical Waist Belted Denim Shorts,,,,,,,,,
CSKTPXU0140,Vintage Printed Black Cat Flower Women Bracelet Multilayer Butterfly Pendant Bracelet,,"<p>Style: Vintage</p><p>Type: Bracelet </p><p>Color: Blue, White, Brown, Pink</p><p>Weight: 14g</p><p>Size</p><p>: About 17+5 cm / 6</p><p>.69</p><p>+1.97 in</p><p>Glass Size: About 2.5 cm / 0.98 in</p><p>Material: Alloy, Glass, Leather</p><p>1 x </p><p>Bracelet </p>",img/Bracelets/SKUG60638.jpg,,Size#,11.69,,,,1,1,,,Bracelets,,Vintage Printed Black Cat Flower Women Bracelet Multilayer Butterfly Pendant Bracelet,Vintage Printed Black Cat Flower Women Bracelet Multilayer Butterfly Pendant Bracelet,Vintage Printed Black Cat Flower Women Bracelet Multilayer Butterfly Pendant Bracelet,,,,,,,,,
CSKTPXU0141,Vintage Spiral-Shape Women Earrings Jewelry Gift,,"<p>Style: Vintage</p><p>Type: Earrings</p><p>Color: Silver, Gold</p><p>Weight: 10g</p><p>Material: Alloy</p><p>1 x Earrings</p>",img/Earrings/SKUH03701.jpg,,Size#,12.8,,,,1,1,,,Earrings,,Vintage Spiral-Shape Women Earrings Jewelry Gift,Vintage Spiral-Shape Women Earrings Jewelry Gift,Vintage Spiral-Shape Women Earrings Jewelry Gift,,,,,,,,,
CSKTPXU0142,Women Men Fluorescence Luminous Cat Large Capacity Backpack,,<p>Color:Black</p><p>Style:Casual</p><p>Pattern:Cat</p><p>Capacity:15.6 Inch Laptop</p>,img/Backpack/SKUG76924.jpg,,Size#,65.96,,,,1,1,,,Backpack,,Women Men Fluorescence Luminous Cat Large Capacity Backpack,Women Men Fluorescence Luminous Cat Large Capacity Backpack,Women Men Fluorescence Luminous Cat Large Capacity Backpack,,,,,,,,,
CSKTPXU0143,SOCOFY Retro Colorful Super Comfy Hollow Out Genuine Leather Heart Shape Soft Hook Loop Low Heel Gladiator Sandals,,"<p>Color:Red, Blue</p><p>Type:Gladiator sandals</p><p>Closure Type:Hook & Loop</p><p>Heel Type:Chunky Heel</p><p>Heel Height:3-5cm In Low Heel</p><p>Toe Type:Opened</p><p>Pattern:Joint</p><p>Design Element:Patchwork, Hollow out</p><p>Upper Material:Leather</p><p>Style:Retro</p><p>Outsole Material:Rubber</p><p>Structure:Buckle</p><p>Occasion:Daily</p><p>Decoration:Hollow Out</p><p>Function:Soft</p><p>Season:Summer</p>",img/Sandals/SKUA88391.jpg,,Size#US 5:US 6:US 7:US 8:US 9.5:US 10.5:US 11.5:,55.64,,,,1,1,,,Sandals,,SOCOFY Retro Colorful Super Comfy Hollow Out Genuine Leather Heart Shape Soft Hook Loop Low Heel Gladiator Sandals,SOCOFY Retro Colorful Super Comfy Hollow Out Genuine Leather Heart Shape Soft Hook Loop Low Heel Gladiator Sandals,SOCOFY Retro Colorful Super Comfy Hollow Out Genuine Leather Heart Shape Soft Hook Loop Low Heel Gladiator Sandals,,,,,,,,,
CSKTPXU0144,Men Pure Color Leather Lace Up Sport Casual Running Shoes,,"<p>Color:Black, Blue, Grey, White</p><p>Upper Material:PU</p><p>Outsole Material:Rubber</p><p>Type:Walking Shoes</p><p>Function:Slip Resistant</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUD79070.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:US 10.5:US 11:,49.33,,,,1,1,,,Sneakers & Athletic,,Men Pure Color Leather Lace Up Sport Casual Running Shoes,Men Pure Color Leather Lace Up Sport Casual Running Shoes,Men Pure Color Leather Lace Up Sport Casual Running Shoes,,,,,,,,,
CSKTPXU0145,Ruffle Trim Tied Backless Schiffy Crop Top,,<p><b>Style</b>: Boho</p><p><b>Color</b>: White</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Details</b>: Ruffle</p><p><b>Details</b>: Backless</p><p><b>Details</b>: Tie Back</p><p><b>Details</b>: Ruched Bust</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Schiffy</p><p><b>Composition</b>: 100% Cotton</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/swvest07210313592.jpg,,Size#XS:S:M:L:XL:,23.03,,,,1,1,,,Tank Tops & Cam's,,Ruffle Trim Tied Backless Schiffy Crop Top,Ruffle Trim Tied Backless Schiffy Crop Top,Ruffle Trim Tied Backless Schiffy Crop Top,,,,,,,,,
CSKTPXU0146,Tie Dye Wide Leg Pants,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Navy Blue</p><p><b>Pattern Type</b>: Tie Dye</p><p><b>Length</b>: Long</p><p><b>Type</b>: Wide Leg</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Pocket</p><p><b>Fit Type</b>: Loose</p><p><b>Waist Line</b>: Natural</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants30210330540.jpg,,Size#S:M:L:XL:,27.81,,,,1,1,,,Pants,,Tie Dye Wide Leg Pants,Tie Dye Wide Leg Pants,Tie Dye Wide Leg Pants,,,,,,,,,
CSKTPXU0147,Corduroy Colorblock Pocket Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Colorblock</p><p><b>Type</b>: Straight Leg</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Corduroy</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/rwshorts25210407312.jpg,,Size#S:M:L:,29.66,,,,1,1,,,Shorts,,Corduroy Colorblock Pocket Shorts,Corduroy Colorblock Pocket Shorts,Corduroy Colorblock Pocket Shorts,,,,,,,,,
CSKTPXU0148,Rolled Cuff Ripped Denim Shorts,,"<p><b>Color</b>: Medium Wash</p><p><b>Pattern Type</b>: Plain</p><p><b>Type</b>: Straight Leg</p><p><b>Details</b>: Ripped</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Button Fly</p><p><b>Material</b>: Denim</p><p><b>Composition</b>: 85% Cotton</p><p><b>Composition</b>: 15% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Denim_Shorts/swshorts00210325642.jpg,,Size#XS:S:M:L:,24.16,,,,1,1,,,Denim Shorts,,Rolled Cuff Ripped Denim Shorts,Rolled Cuff Ripped Denim Shorts,Rolled Cuff Ripped Denim Shorts,,,,,,,,,
CSKTPXU0149,Ethnic Hollow Leaf Elephant Tassels Charm Pendant Vintage Elastic Multilayer Cuff Beaded Bracelets,,"<p>Style: Vintage</p><p>Weight: About 32g</p><p>Material: Resin, Zinc Alloy</p><p>Type: Multilayer Bead Bracelet</p><p>: About 18cm / 7.09'</p><p>Main Color: Coffee, Black, White, Red</p><p> </p><p>1 Set of Bracelets</p>",img/Bracelets/SKU853977.jpg,,Size#,22.63,,,,1,1,,,Bracelets,,Ethnic Hollow Leaf Elephant Tassels Charm Pendant Vintage Elastic Multilayer Cuff Beaded Bracelets,Ethnic Hollow Leaf Elephant Tassels Charm Pendant Vintage Elastic Multilayer Cuff Beaded Bracelets,Ethnic Hollow Leaf Elephant Tassels Charm Pendant Vintage Elastic Multilayer Cuff Beaded Bracelets,,,,,,,,,
CSKTPXU0150,Fashion Plated 925 Silver Rose Earrings Creative Petal Leaf Wedding Women Earrings,,<p>Style: Fashion</p><p>Type: Women Earrings</p><p>Main Color: Silver</p><p>Weight: 4g</p><p>Size: About 3.1*1.2cm / 1.22*0.47'</p><p>Material: Metal</p><p>1 x Women Earrings</p>,img/Earrings/SKUF95607.jpg,,Size#,26.01,,,,1,1,,,Earrings,,Fashion Plated 925 Silver Rose Earrings Creative Petal Leaf Wedding Women Earrings,Fashion Plated 925 Silver Rose Earrings Creative Petal Leaf Wedding Women Earrings,Fashion Plated 925 Silver Rose Earrings Creative Petal Leaf Wedding Women Earrings,,,,,,,,,
CSKTPXU0151,Women Oxford Large Capacity Waterproof Anti theft Backpack,,"<p>Color:Blue, Grey, Black, Green, Army Green, Red</p><p>Style:Preppy, Casual</p><p>Pattern:Other</p><p>Decoration:Other</p><p>Capacity:15.6 Inch Laptop</p>",img/Backpack/SKUF23524.jpg,,Size#,56.29,,,,1,1,,,Backpack,,Women Oxford Large Capacity Waterproof Anti theft Backpack,Women Oxford Large Capacity Waterproof Anti theft Backpack,Women Oxford Large Capacity Waterproof Anti theft Backpack,,,,,,,,,
CSKTPXU0152,Handmade Knitting Clip Toe Elastic Flat Sandals,,"<p>Color:Purple, Beige, Black, Brown, Blue</p><p>Type:T-Strap Sandals</p><p>Closure Type:Slip-On</p><p>Heel Type:Flat</p><p>Heel Height:1-3cm In Flat</p><p>Toe Type:Clip Toe</p><p>Pattern:Solid</p><p>Design Element:Elastic Waist, Woven</p><p>Upper Material:PU</p><p>Style:Bohemia</p><p>Outsole Material:Rubber</p><p>Structure:T-strap</p><p>Occasion:Daily</p><p>Function:Soft, Hard-wearing</p><p>Season:Summer</p>",img/Sandals/SKU706170.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:US 12:44:,57.2,,,,1,1,,,Sandals,,Handmade Knitting Clip Toe Elastic Flat Sandals,Handmade Knitting Clip Toe Elastic Flat Sandals,Handmade Knitting Clip Toe Elastic Flat Sandals,,,,,,,,,
CSKTPXU0153,Men Outdoor Waterproof Slip Resistant Warm Lined Slip On Hiking Shoes,,"<p>Color:Black, Grey</p><p>Upper Material:PU</p><p>Outsole Material:Rubber</p><p>Function:Warm Lined</p><p>Occasion:Outdoor</p><p>Closure Type:Slip-On</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUA98358.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:US 10.5:US 11:,53.1,,,,1,1,,,Sneakers & Athletic,,Men Outdoor Waterproof Slip Resistant Warm Lined Slip On Hiking Shoes,Men Outdoor Waterproof Slip Resistant Warm Lined Slip On Hiking Shoes,Men Outdoor Waterproof Slip Resistant Warm Lined Slip On Hiking Shoes,,,,,,,,,
CSKTPXU0154,Cable Knit Tank Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Brown</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Tank</p><p><b>Neckline</b>: Round Neck</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Medium Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest25210617685.jpg,,Size#XS:S:M:L:,23.97,,,,1,1,,,Tank Tops & Cam's,,Cable Knit Tank Top,Cable Knit Tank Top,Cable Knit Tank Top,,,,,,,,,
CSKTPXU0155,Lace Up Waist Wide Leg Pants,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Orange</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Long</p><p><b>Season</b>: Spring</p><p><b>Type</b>: Wide Leg</p><p><b>Details</b>: Lace Up</p><p><b>Details</b>: Grommet Eyelet</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Loose</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Viscose</p><p><b>Composition</b>: 70% Viscose</p><p><b>Composition</b>: 30% Linen</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants07201215304.jpg,,Size#XS:S:M:L:,25.0,,,,1,1,,,Pants,,Lace Up Waist Wide Leg Pants,Lace Up Waist Wide Leg Pants,Lace Up Waist Wide Leg Pants,,,,,,,,,
CSKTPXU0156,Solid Belted Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Rust Brown</p><p><b>Pattern Type</b>: Plain</p><p><b>Type</b>: Straight Leg</p><p><b>Season</b>: Summer</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Button Fly</p><p><b>Belt</b>: Yes</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/sW210528384423732.jpg,,Size#S:M:L:,23.14,,,,1,1,,,Shorts,,Solid Belted Shorts,Solid Belted Shorts,Solid Belted Shorts,,,,,,,,,
CSKTPXU0157,High Waist Raw Hem Denim Shorts,,"<p><b>Color</b>: Light Wash</p><p><b>Pattern Type</b>: Plain</p><p><b>Type</b>: Wide Leg</p><p><b>Details</b>: Raw Hem</p><p><b>Details</b>: Button</p><p><b>Details</b>: Pocket</p><p><b>Details</b>: Zipper</p><p><b>Details</b>: Washed</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Loose</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Denim</p><p><b>Composition</b>: 85% Cotton</p><p><b>Composition</b>: 15% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash, do not dry clean</p>",img/Denim_Shorts/swshorts04201230418.jpg,,Size#XS:S:M:L:,25.88,,,,1,1,,,Denim Shorts,,High Waist Raw Hem Denim Shorts,High Waist Raw Hem Denim Shorts,High Waist Raw Hem Denim Shorts,,,,,,,,,
CSKTPXU0158,5 Pcs Trendy Bohemian Silver Geometric-shape Alloy Bracelet Set,,"<p>Style: Trendy,Bohemian</p><p>Type: Bracelet</p><p>Color: Silver</p><p>Weight: 10 g</p><p>Size: Opening Adjustable / Perimeter About 18 cm / 7.08 in</p><p>Material: Alloy</p><p>Quantity: 5 pcs</p><p>Package Includes:</p><p>1 x Bracelet Set</p><p>Notice:</p>",img/Bracelets/SKUI17571.jpg,,Size#,15.3,,,,1,1,,,Bracelets,,5 Pcs Trendy Bohemian Silver Geometric-shape Alloy Bracelet Set,5 Pcs Trendy Bohemian Silver Geometric-shape Alloy Bracelet Set,5 Pcs Trendy Bohemian Silver Geometric-shape Alloy Bracelet Set,,,,,,,,,
CSKTPXU0159,Vintage Trendy Ombre Cicada Wings Shape Crystal Alloy Earrings,,"<p>Style: Vintage,Trendy</p><p>Type: Earrings</p><p>Color: Brown,Blue,Green,Orange,Rainbow,Purple,Rose</p><p>Weight: 25 g</p><p>Material: Alloy,Crystal</p><p>Package Includes:</p><p>1 x Earrings</p><p>Notice:</p>",img/Earrings/SKUI12088.jpg,,Size#,11.74,,,,1,1,,,Earrings,,Vintage Trendy Ombre Cicada Wings Shape Crystal Alloy Earrings,Vintage Trendy Ombre Cicada Wings Shape Crystal Alloy Earrings,Vintage Trendy Ombre Cicada Wings Shape Crystal Alloy Earrings,,,,,,,,,
CSKTPXU0160,Women Printed Nylon Anti-theft Backpack,,<p>Material:Nylon</p><p>Style:Casual</p><p>Capacity:4A Magazine</p>,img/Backpack/SKUE79779.jpg,,Size#,64.68,,,,1,1,,,Backpack,,Women Printed Nylon Anti-theft Backpack,Women Printed Nylon Anti-theft Backpack,Women Printed Nylon Anti-theft Backpack,,,,,,,,,
CSKTPXU0161,SIKETU Women Retro Lightweight Breathable Hollow Out Closed Toe Hook Loop Fisherman Sandals,,"<p>Color:Black, White</p><p>Type:Fisherman's Sandals</p><p>Closure Type:Hook & Loop</p><p>Heel Type:Wedges Heel</p><p>Heel Height:1-3cm In Flat</p><p>Toe Type:Round</p><p>Pattern:Solid</p><p>Design Element:Hollow out</p><p>Upper Material:PU</p><p>Style:Casual</p><p>Outsole Material:Mode</p><p>Structure:Hook & Loop, Closed Toe</p><p>Occasion:Beach, Casual, Daily</p><p>Decoration:Hollow Out</p><p>Function:Antiskid, Light Weight, Hard-wearing</p><p>Season:Summer, Spring</p>",img/Sandals/SKUG85950.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:,64.12,,,,1,1,,,Sandals,,SIKETU Women Retro Lightweight Breathable Hollow Out Closed Toe Hook Loop Fisherman Sandals,SIKETU Women Retro Lightweight Breathable Hollow Out Closed Toe Hook Loop Fisherman Sandals,SIKETU Women Retro Lightweight Breathable Hollow Out Closed Toe Hook Loop Fisherman Sandals,,,,,,,,,
CSKTPXU0162,Men Non Slip Braethable Mesh Fabric Lace-up Outdoor Hiking Shoes,,"<p>Color:Black, Grey</p><p>Upper Material:Mesh</p><p>Outsole Material:TPR</p><p>Type:Outdoor Shoes, Walking Shoes, Hiking Shoes</p><p>Function:Breathable, Hard-wearing, Sport, Slip Resistant</p><p>Occasion:Outdoor, Sport, Camping & Hiking</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH33005.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:US 10.5:,63.83,,,,1,1,,,Sneakers & Athletic,,Men Non Slip Braethable Mesh Fabric Lace-up Outdoor Hiking Shoes,Men Non Slip Braethable Mesh Fabric Lace-up Outdoor Hiking Shoes,Men Non Slip Braethable Mesh Fabric Lace-up Outdoor Hiking Shoes,,,,,,,,,
CSKTPXU0163,Leopard Halter Crop Top,,<p><b>Style</b>: Sexy</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Leopard</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Halter</p><p><b>Details</b>: Backless</p><p><b>Details</b>: Asymmetrical</p><p><b>Details</b>: Tie Back</p><p><b>Neckline</b>: Halter</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 93% Polyester</p><p><b>Composition</b>: 7% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/swvest07201208404.jpg,,Size#XS:S:M:L:XL:,29.9,,,,1,1,,,Tank Tops & Cam's,,Leopard Halter Crop Top,Leopard Halter Crop Top,Leopard Halter Crop Top,,,,,,,,,
CSKTPXU0164,Tie Dye Split Hem Drawstring Waist Pants,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Tie Dye</p><p><b>Length</b>: Long</p><p><b>Type</b>: Wide Leg</p><p><b>Season</b>: All</p><p><b>Details</b>: Drawstring</p><p><b>Details</b>: Split</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Loose</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Drawstring Waist</p><p><b>Body</b>: Unlined</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Elastane</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants30210325839.jpg,,Size#S:M:L:XL:,23.46,,,,1,1,,,Pants,,Tie Dye Split Hem Drawstring Waist Pants,Tie Dye Split Hem Drawstring Waist Pants,Tie Dye Split Hem Drawstring Waist Pants,,,,,,,,,
