v_sku,v_name,v_short_description,v_description,v_image,v_url,v_attribute,v_price,v_specials_price,v_specials_expire_date,v_date_added,v_in_stock,v_status,v_viewed,v_ordered,v_category_sku,v_sort_order,v_meta_title,v_meta_keywords,v_meta_description,v_brand_filter,v_class_filter,v_color_filter,v_gender_filter,v_material_filter,v_year_filter,v_origin_filter,v_series_filter,v_spec_filter
SNDXHZB0001,Knot Front Paper Bag Waist Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Navy Blue</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Cropped</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Wide Leg</p><p><b>Details</b>: Drawstring</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Drawstring Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts44210527519.jpg,,Size#XS:S:M:L:,30.97,,,,1,1,,,Shorts,,Knot Front Paper Bag Waist Shorts,Knot Front Paper Bag Waist Shorts,Knot Front Paper Bag Waist Shorts,,,,,,,,,
SNDXHZB0002,Elastic Waist Split Hem Solid Pants,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Long</p><p><b>Type</b>: Straight Leg</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Split</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants04210318997.jpg,,Size#XS:S:M:L:,22.66,,,,1,1,,,Pants,,Elastic Waist Split Hem Solid Pants,Elastic Waist Split Hem Solid Pants,Elastic Waist Split Hem Solid Pants,,,,,,,,,
SNDXHZB0003,Solid Paperclip Detail Mini Skirt,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Short</p><p><b>Type</b>: A Line</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: High Waist</p><p><b>Sheer</b>: No</p><p><b>Belt</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Elastane</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/swskirt25210604517.jpg,,Size#XS:S:M:L:,25.12,,,,1,1,,,Skirts,,Solid Paperclip Detail Mini Skirt,Solid Paperclip Detail Mini Skirt,Solid Paperclip Detail Mini Skirt,,,,,,,,,
SNDXHZB0004,ROMWE X Laserblazt Cartoon Graphic Ringer Crop Cami,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Orange</p><p><b>Pattern Type</b>: Cartoon</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Details</b>: Rib-Knit</p><p><b>Details</b>: Contrast Binding</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rw2107014128012112.jpg,,Size#S:M:L:,23.46,,,,1,1,,,Tank Tops & Cam's,,ROMWE X Laserblazt Cartoon Graphic Ringer Crop Cami,ROMWE X Laserblazt Cartoon Graphic Ringer Crop Cami,ROMWE X Laserblazt Cartoon Graphic Ringer Crop Cami,,,,,,,,,
SNDXHZB0005,Yin & Yang Decor Choker,,<p><b>Type</b>: Pendant Necklaces</p><p><b>Material</b>: Plastic</p><p><b>Material</b>: Resin</p><p><b>Material</b>: Alloy</p><p><b>Color</b>: Black and White</p>,img/Pendant_Necklaces/rwneck18210423665.jpg,,Size#,22.14,,,,1,1,,,Pendant Necklaces,,Yin & Yang Decor Choker,Yin & Yang Decor Choker,Yin & Yang Decor Choker,,,,,,,,,
SNDXHZB0006,Ethnic Tibetan Silver Leaf Pendant Colorful Bead Bracelet Bohemian Bangle for Her,,"<p>Style: Bohemian</p><p>Weight: About 30g</p><p>Type: Bead Bracelet</p><p>Main Color: Red, Black, Blue</p><p>Length: About 20cm / 7.87' (Adjustable)</p><p>Material: Tibetan Silver, Zinc Alloy, Acrylic, Stainless Steel, Resin</p><p>1 x Bracelet</p>",img/Bracelets/SKU824302.jpg,,Size#,23.14,,,,1,1,,,Bracelets,,Ethnic Tibetan Silver Leaf Pendant Colorful Bead Bracelet Bohemian Bangle for Her,Ethnic Tibetan Silver Leaf Pendant Colorful Bead Bracelet Bohemian Bangle for Her,Ethnic Tibetan Silver Leaf Pendant Colorful Bead Bracelet Bohemian Bangle for Her,,,,,,,,,
SNDXHZB0007,3Pcs Printed Dog School Bag Backpack Meal Bag Pencil Case,,"<p>Color:Pink</p><p>Material:Nylon</p><p>Style:Preppy</p><p>Capacity:4A Magazine, 14 Inch Laptop, 15.6 Inch Laptop, 13.3 Inch Laptop</p>",img/Backpack/SKUF36384.jpg,,Size#,57.15,,,,1,1,,,Backpack,,3Pcs Printed Dog School Bag Backpack Meal Bag Pencil Case,3Pcs Printed Dog School Bag Backpack Meal Bag Pencil Case,3Pcs Printed Dog School Bag Backpack Meal Bag Pencil Case,,,,,,,,,
SNDXHZB0008,Women Casual Bow Decoration Espadrille Platforms Slippers,,"<p>Color:Red, Black, Brown</p><p>Type:Slides Slipper</p><p>Closure Type:Slip-On</p><p>Heel Type:Platforms</p><p>Heel Height:1-3cm In Flat</p><p>Toe Type:Round</p><p>Pattern:Leopard, Solid</p><p>Design Element:Bowknot</p><p>Upper Material:Suede</p><p>Style:Casual</p><p>Outsole Material:PU</p><p>Occasion:Beach, Casual</p><p>Decoration:Bowknot</p><p>Function:Hard-wearing</p><p>Season:Summer, Autumn, Spring</p>",img/Slippers/SKUH77298.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:US 12:,51.69,,,,1,1,,,Slippers,,Women Casual Bow Decoration Espadrille Platforms Slippers,Women Casual Bow Decoration Espadrille Platforms Slippers,Women Casual Bow Decoration Espadrille Platforms Slippers,,,,,,,,,
SNDXHZB0009,SOCOFY Floral Cloth Splicing Printed Leather Colorful Ankle Metal Strap Side Zipper Comfy Wearable Heels Pumps,,"<p>Color:Brown</p><p>Type:Loafers</p><p>Closure Type:Side-zip</p><p>Heel Type:Cone Heel</p><p>Heel Height:5-8cm In Heel</p><p>Toe Type:Round</p><p>Pattern:Floral</p><p>Design Element:Patchwork, Pattern</p><p>Upper Material:Leather, Cloth</p><p>Style:Casual, Retro</p><p>Outsole Material:Rubber</p><p>Structure:Buckle, Side-zip</p><p>Occasion:Party, Casual</p><p>Function:Hard-wearing</p><p>Season:Summer, Spring&Fall</p>",img/Heels/SKUH18388.jpg,,Size#US 5:US 6:US 7:US 8:US 9.5:US 10.5:US 11.5:,53.14,,,,1,1,,,Heels,,SOCOFY Floral Cloth Splicing Printed Leather Colorful Ankle Metal Strap Side Zipper Comfy Wearable Heels Pumps,SOCOFY Floral Cloth Splicing Printed Leather Colorful Ankle Metal Strap Side Zipper Comfy Wearable Heels Pumps,SOCOFY Floral Cloth Splicing Printed Leather Colorful Ankle Metal Strap Side Zipper Comfy Wearable Heels Pumps,,,,,,,,,
SNDXHZB0010,Floral Print Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Floral</p><p><b>Type</b>: Straight Leg</p><p><b>Season</b>: Summer</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Skinny</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts07210104343.jpg,,Size#XS:S:M:L:,26.8,,,,1,1,,,Shorts,,Floral Print Shorts,Floral Print Shorts,Floral Print Shorts,,,,,,,,,
SNDXHZB0011,Shirred Waist Patchwork Pants,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Patchwork</p><p><b>Pattern Type</b>: Tribal</p><p><b>Length</b>: Long</p><p><b>Type</b>: Wide Leg</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Shirred</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Loose</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants07210310630.jpg,,Size#XS:S:M:L:,25.56,,,,1,1,,,Pants,,Shirred Waist Patchwork Pants,Shirred Waist Patchwork Pants,Shirred Waist Patchwork Pants,,,,,,,,,
SNDXHZB0012,Daisy Floral Mesh Ruched Drawstring Mini Skirt,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Floral</p><p><b>Pattern Type</b>: All Over Print</p><p><b>Length</b>: Mini</p><p><b>Type</b>: Bodycon</p><p><b>Season</b>: Summer</p><p><b>Details</b>: Knot</p><p><b>Details</b>: Split</p><p><b>Details</b>: Ruched</p><p><b>Waist Line</b>: High Waist</p><p><b>Sheer</b>: No</p><p><b>Body</b>: Lined</p><p><b>Material</b>: Mesh</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: High Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/swskirt07210118840.jpg,,Size#XS:S:M:L:,28.43,,,,1,1,,,Skirts,,Daisy Floral Mesh Ruched Drawstring Mini Skirt,Daisy Floral Mesh Ruched Drawstring Mini Skirt,Daisy Floral Mesh Ruched Drawstring Mini Skirt,,,,,,,,,
SNDXHZB0013,Ribbed Bandana Tank Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Brown</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Tank</p><p><b>Details</b>: Rib-Knit</p><p><b>Neckline</b>: Round Neck</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest03210324504.jpg,,Size#S:M:L:XL:,30.7,,,,1,1,,,Tank Tops & Cam's,,Ribbed Bandana Tank Top,Ribbed Bandana Tank Top,Ribbed Bandana Tank Top,,,,,,,,,
SNDXHZB0014,Star & Rhinestone Charm Layered Necklace,,<p><b>Type</b>: Pendant Necklaces</p><p><b>Details</b>: Star</p><p><b>Material</b>: Alloy</p><p><b>Type</b>: Layer Sets</p><p><b>Color</b>: Gold</p><p><b>Metal Color</b>: Gold</p><p><b>Style</b>: Casual</p>,img/Pendant_Necklaces/swneck18200908566.jpg,,Size#,28.47,,,,1,1,,,Pendant Necklaces,,Star & Rhinestone Charm Layered Necklace,Star & Rhinestone Charm Layered Necklace,Star & Rhinestone Charm Layered Necklace,,,,,,,,,
SNDXHZB0015,8mm Fashion Lava Healing Chakra Beaded Bracelets Buddha Energy Lucky Bracelet for Women,,"<p>Style: Trendy</p><p>Type: Beaded Bracelet</p><p>Material: Zinc Alloy</p><p>Main Color: Silver, Gold</p><p>Weight: About 20g</p><p>
	Bead Diameter: About 8mm / 0.31'</p><p>Chain Perimeter: About 19cm / 7.5'</p><p>1 x Bracelet</p>",img/Bracelets/SKU851244.jpg,,Size#,17.98,,,,1,1,,,Bracelets,,8mm Fashion Lava Healing Chakra Beaded Bracelets Buddha Energy Lucky Bracelet for Women,8mm Fashion Lava Healing Chakra Beaded Bracelets Buddha Energy Lucky Bracelet for Women,8mm Fashion Lava Healing Chakra Beaded Bracelets Buddha Energy Lucky Bracelet for Women,,,,,,,,,
SNDXHZB0016,Women Patchwork Multifunction Large Capacity Mommy Bag Backpack,,"<p>Color:Blue, Green, Pink, Yellow</p><p>Style:Casual</p><p>Pattern:Animal-print</p><p>Capacity:14 Inch Laptop</p>",img/Backpack/SKUH07957.jpg,,Size#,68.38,,,,1,1,,,Backpack,,Women Patchwork Multifunction Large Capacity Mommy Bag Backpack,Women Patchwork Multifunction Large Capacity Mommy Bag Backpack,Women Patchwork Multifunction Large Capacity Mommy Bag Backpack,,,,,,,,,
SNDXHZB0017,Women Metal Decoration Casual Comfortable Flat Backless Slippers,,"<p>Type:Backless Slipllers</p><p>Closure Type:Slip-On</p><p>Heel Type:Flat</p><p>Heel Height:1-3cm In Flat</p><p>Toe Type:Round</p><p>Pattern:Solid</p><p>Design Element:Metal</p><p>Upper Material:PU</p><p>Style:Casual</p><p>Outsole Material:Rubber</p><p>Occasion:Casual</p><p>Decoration:Hardware</p><p>Function:Backless, Antiskid, Hard-wearing</p><p>Season:Summer, Spring</p>",img/Slippers/SKUH55332.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:US 12:,49.82,,,,1,1,,,Slippers,,Women Metal Decoration Casual Comfortable Flat Backless Slippers,Women Metal Decoration Casual Comfortable Flat Backless Slippers,Women Metal Decoration Casual Comfortable Flat Backless Slippers,,,,,,,,,
SNDXHZB0018,SOCOFY Elegant Hollow Flowers Genuine Leather Buckle Strap Hook Loop Chunky Heel Pumps,,"<p>Color:Brown</p><p>Type:Mary Jane</p><p>Closure Type:Hook & Loop</p><p>Heel Type:Chunky Heel</p><p>Heel Height:3-5cm In Low Heel</p><p>Toe Type:Square</p><p>Pattern:Scenery</p><p>Design Element:Hollow out</p><p>Style:Casual, Elegant</p><p>Outsole Material:Rubber</p><p>Structure:Buckle</p><p>Occasion:Party, Casual</p><p>Function:Breathable, Hard-wearing</p><p>Season:Spring&Summer, Spring&Fall</p>",img/Heels/SKUG03750.jpg,,Size#US 5:US 6:US 7:US 8:US 9.5:US 10.5:US 11.5:,53.04,,,,1,1,,,Heels,,SOCOFY Elegant Hollow Flowers Genuine Leather Buckle Strap Hook Loop Chunky Heel Pumps,SOCOFY Elegant Hollow Flowers Genuine Leather Buckle Strap Hook Loop Chunky Heel Pumps,SOCOFY Elegant Hollow Flowers Genuine Leather Buckle Strap Hook Loop Chunky Heel Pumps,,,,,,,,,
SNDXHZB0019,Solid Lace Up  Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Dusty Pink</p><p><b>Pattern Type</b>: Plain</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Wide Leg</p><p><b>Details</b>: Lace Up</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Loose</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Elastane</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts23210601807.jpg,,Size#S:M:L:XL:,28.62,,,,1,1,,,Shorts,,Solid Lace Up  Shorts,Solid Lace Up  Shorts,Solid Lace Up  Shorts,,,,,,,,,
SNDXHZB0020,Contrast Plaid Cargo Pants,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Plaid</p><p><b>Length</b>: Long</p><p><b>Season</b>: All</p><p><b>Type</b>: Cargo Pants</p><p><b>Details</b>: Pocket</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/rwpants25210518077.jpg,,Size#XS:S:M:L:,29.97,,,,1,1,,,Pants,,Contrast Plaid Cargo Pants,Contrast Plaid Cargo Pants,Contrast Plaid Cargo Pants,,,,,,,,,
SNDXHZB0021,Strawberry & Gingham Print Skirt,,<p><b>Style</b>: Preppy</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Gingham</p><p><b>Pattern Type</b>: Fruit&Vegetable</p><p><b>Length</b>: Mini</p><p><b>Type</b>: Straight</p><p><b>Season</b>: Summer</p><p><b>Details</b>: Split</p><p><b>Waist Line</b>: High Waist</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Medium Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/sW210607313434033.jpg,,Size#S:M:L:,27.45,,,,1,1,,,Skirts,,Strawberry & Gingham Print Skirt,Strawberry & Gingham Print Skirt,Strawberry & Gingham Print Skirt,,,,,,,,,
SNDXHZB0022,Solid Drawstring Cami Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Brown</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Details</b>: Tie Front</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Medium Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rw2106241229857432.jpg,,Size#XS:S:M:L:,27.93,,,,1,1,,,Tank Tops & Cam's,,Solid Drawstring Cami Top,Solid Drawstring Cami Top,Solid Drawstring Cami Top,,,,,,,,,
SNDXHZB0023,2pcs Snake Pendant Necklace,,<p><b>Type</b>: Pendant Necklaces</p><p><b>Material</b>: Alloy</p><p><b>Color</b>: Multicolor</p><p><b>Style</b>: Casual</p>,img/Pendant_Necklaces/rwneck18210326286.jpg,,Size#,24.18,,,,1,1,,,Pendant Necklaces,,2pcs Snake Pendant Necklace,2pcs Snake Pendant Necklace,2pcs Snake Pendant Necklace,,,,,,,,,
SNDXHZB0024,Bohemian Multilayer Bracelet Animal Elephant Heart Colorful Tassel Beaded Pendant Bracelet for Women,,"<p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
	</p><p>
</p><p>
	 </p><p>Notice:</p>",img/Bracelets/SKUA21093.jpg,,Size#,21.33,,,,1,1,,,Bracelets,,Bohemian Multilayer Bracelet Animal Elephant Heart Colorful Tassel Beaded Pendant Bracelet for Women,Bohemian Multilayer Bracelet Animal Elephant Heart Colorful Tassel Beaded Pendant Bracelet for Women,Bohemian Multilayer Bracelet Animal Elephant Heart Colorful Tassel Beaded Pendant Bracelet for Women,,,,,,,,,
SNDXHZB0025,Women Multi-function Splashproof Reflective Cartoon Pattern Large Capacity Mommy Backpack,,"<p>Color:Black, Pink, Silver</p><p>Material:Nylon</p><p>Style:Casual</p><p>Pattern:Cartoon</p><p>Capacity:14 Inch Laptop</p>",img/Backpack/SKUG95029.jpg,,Size#,60.83,,,,1,1,,,Backpack,,Women Multi-function Splashproof Reflective Cartoon Pattern Large Capacity Mommy Backpack,Women Multi-function Splashproof Reflective Cartoon Pattern Large Capacity Mommy Backpack,Women Multi-function Splashproof Reflective Cartoon Pattern Large Capacity Mommy Backpack,,,,,,,,,
SNDXHZB0026,Womens Clip Toe Floral Massage Soles Beach Flats Slippers,,"<p>Color:Green, Black, White, Blue</p><p>Type:Flip Flops</p><p>Closure Type:Slip-On</p><p>Heel Type:Flat</p><p>Heel Height:1-3cm In Flat</p><p>Toe Type:Clip Toe</p><p>Pattern:Leopard, Calico, Floral, Fruit</p><p>Design Element:Pattern</p><p>Upper Material:Cloth</p><p>Style:Casual, Bohemia</p><p>Outsole Material:Rubber</p><p>Structure:Slip-On</p><p>Occasion:Beach</p><p>Decoration:Flower</p><p>Function:Breathable, Soft</p><p>Season:Summer</p>",img/Slippers/SKUE82564.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:,60.96,,,,1,1,,,Slippers,,Womens Clip Toe Floral Massage Soles Beach Flats Slippers,Womens Clip Toe Floral Massage Soles Beach Flats Slippers,Womens Clip Toe Floral Massage Soles Beach Flats Slippers,,,,,,,,,
SNDXHZB0027,Hollow Out Solid Color Chunky Heel Pumps,,"<p>Color:Yellow, Black, Pink</p><p>Closure Type:Zipper</p><p>Heel Type:Chunky Heel</p><p>Upper Material:PU</p><p>Style:Casual</p><p>Outsole Material:PU</p><p>Function:Breathable</p>",img/Heels/SKUA99887.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:US 11:,50.94,,,,1,1,,,Heels,,Hollow Out Solid Color Chunky Heel Pumps,Hollow Out Solid Color Chunky Heel Pumps,Hollow Out Solid Color Chunky Heel Pumps,,,,,,,,,
SNDXHZB0028,ROMWE X Vwpstd Letter Graphic Two Tone Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Colorblock</p><p><b>Pattern Type</b>: Graphic</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Track Shorts</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Spandex</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/rwshorts25210603236.jpg,,Size#S:M:L:,30.37,,,,1,1,,,Shorts,,ROMWE X Vwpstd Letter Graphic Two Tone Shorts,ROMWE X Vwpstd Letter Graphic Two Tone Shorts,ROMWE X Vwpstd Letter Graphic Two Tone Shorts,,,,,,,,,
SNDXHZB0029,Plaid Print Slant Pocket Boot-Cut Leg Pants,,<p><b>Style</b>: Preppy</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Tartan</p><p><b>Length</b>: Long</p><p><b>Type</b>: Flare Leg</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Button</p><p><b>Details</b>: Pocket</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Zipper Fly</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 50% Cotton</p><p><b>Composition</b>: 50% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants25210520904.jpg,,Size#XS:S:M:L:,29.75,,,,1,1,,,Pants,,Plaid Print Slant Pocket Boot-Cut Leg Pants,Plaid Print Slant Pocket Boot-Cut Leg Pants,Plaid Print Slant Pocket Boot-Cut Leg Pants,,,,,,,,,
SNDXHZB0030,High Split Allover Skirt,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: All Over Print</p><p><b>Length</b>: Midi</p><p><b>Type</b>: Slit</p><p><b>Season</b>: Spring/Summer</p><p><b>Details</b>: Split Thigh</p><p><b>Waist Line</b>: High Waist</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/swskirt04201107831.jpg,,Size#XS:S:M:L:,31.73,,,,1,1,,,Skirts,,High Split Allover Skirt,High Split Allover Skirt,High Split Allover Skirt,,,,,,,,,
SNDXHZB0031,Ruched Bust Crop Cami Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Baby Blue</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Details</b>: Rib-Knit</p><p><b>Details</b>: Ruched Bust</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p><p><b>Style</b>: Casual</p><p><b>Color</b>: Baby Pink</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Details</b>: Ruched Bust</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest03210108325.jpg,,Size#XS:S:M:L:,30.03,,,,1,1,,,Tank Tops & Cam's,,Ruched Bust Crop Cami Top,Ruched Bust Crop Cami Top,Ruched Bust Crop Cami Top,,,,,,,,,
SNDXHZB0032,Letter Charm Necklace,,<p><b>Type</b>: Pendant Necklaces</p><p><b>Material</b>: Alloy</p><p><b>Color</b>: Gold</p><p><b>Metal Color</b>: Gold</p><p><b>Style</b>: Casual</p><p><b>Type</b>: Pendant Necklaces</p><p><b>Material</b>: Alloy</p><p><b>Color</b>: Silver</p><p><b>Metal Color</b>: Silver</p><p><b>Style</b>: Casual</p>,img/Pendant_Necklaces/swneck18200922658.jpg,,Size#,18.87,,,,1,1,,,Pendant Necklaces,,Letter Charm Necklace,Letter Charm Necklace,Letter Charm Necklace,,,,,,,,,
SNDXHZB0033,Vintage Beaded Bracelet Set Wing Letter Tassels Charm Multilayer Bracelet Ethnic Jewelry for Women,,"<p>Style: Ethnic</p><p>Type: Beaded Bracelet</p><p>Main Color: Blue, Black, Grey, Colorful </p><p>Weight: About 45g</p><p>Size: Adjustable</p><p>Material: Zinc Alloy, Rsein</p><p>4 x Bracelets </p>",img/Bracelets/SKUA67663.jpg,,Size#,13.56,,,,1,1,,,Bracelets,,Vintage Beaded Bracelet Set Wing Letter Tassels Charm Multilayer Bracelet Ethnic Jewelry for Women,Vintage Beaded Bracelet Set Wing Letter Tassels Charm Multilayer Bracelet Ethnic Jewelry for Women,Vintage Beaded Bracelet Set Wing Letter Tassels Charm Multilayer Bracelet Ethnic Jewelry for Women,,,,,,,,,
