v_sku,v_name,v_short_description,v_description,v_image,v_url,v_attribute,v_price,v_specials_price,v_specials_expire_date,v_date_added,v_in_stock,v_status,v_viewed,v_ordered,v_category_sku,v_sort_order,v_meta_title,v_meta_keywords,v_meta_description,v_brand_filter,v_class_filter,v_color_filter,v_gender_filter,v_material_filter,v_year_filter,v_origin_filter,v_series_filter,v_spec_filter
OXWICVF0031,Frill Hem Ditsy Floral Shorts,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Ditsy Floral</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Wide Leg</p><p><b>Details</b>: Frill</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Loose</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts07210306449.jpg,,Size#XS:S:M:L:XL:,32.05,,,,1,1,,,Shorts,,Frill Hem Ditsy Floral Shorts,Frill Hem Ditsy Floral Shorts,Frill Hem Ditsy Floral Shorts,,,,,,,,,
OXWICVF0032,Rhinestone Letter Charm Necklace,,<p><b>Type</b>: Pendant Necklaces</p><p><b>Details</b>: Rhinestone</p><p><b>Material</b>: Alloy</p><p><b>Color</b>: Silver</p><p><b>Metal Color</b>: Silver</p>,img/Pendant_Necklaces/swneck18200527418.jpg,,Size#,19.0,,,,1,1,,,Pendant Necklaces,,Rhinestone Letter Charm Necklace,Rhinestone Letter Charm Necklace,Rhinestone Letter Charm Necklace,,,,,,,,,
OXWICVF0033,Punk Multilayer Unisex Bracelets Wooden Beads Maple Leaf Casual Bracelet for Men Gift,,"<p>Type: Multilayer Bracelet</p><p>Main Color: Black</p><p>Weight: About 15g</p><p>Chain Length: About 17cm / 6.69' (Adjustable)</p><p>
	Diameter Size: About 6cm / 2.36'</p><p>
	</p><p>1 x </p>",img/Bracelets/SKU821863.jpg,,Size#,17.18,,,,1,1,,,Bracelets,,Punk Multilayer Unisex Bracelets Wooden Beads Maple Leaf Casual Bracelet for Men Gift,Punk Multilayer Unisex Bracelets Wooden Beads Maple Leaf Casual Bracelet for Men Gift,Punk Multilayer Unisex Bracelets Wooden Beads Maple Leaf Casual Bracelet for Men Gift,,,,,,,,,
OXWICVF0034,Women Retro PU Leather Handbag Embossed Peony Chinese Style Large Capacity Crossbody Bag,,"<p>Bag Type:Satchel</p><p>Color:Brown, Green, Red</p><p>Material:PU</p><p>Style:Vintage</p><p>Hardness:Hard</p>",img/Handbags/SKU831550.jpg,,Size#,67.86,,,,1,1,,,Handbags,,Women Retro PU Leather Handbag Embossed Peony Chinese Style Large Capacity Crossbody Bag,Women Retro PU Leather Handbag Embossed Peony Chinese Style Large Capacity Crossbody Bag,Women Retro PU Leather Handbag Embossed Peony Chinese Style Large Capacity Crossbody Bag,,,,,,,,,
OXWICVF0035,SOCOFY Ethnic Flowers Decor Genuine Leather Non Slip Buckle Strap Chunky Heel Comfy Pumps,,"<p>Color:Red, Black, Brown</p><p>Type:Mary Jane, Loafers</p><p>Closure Type:Buckle</p><p>Heel Type:Chunky Heel</p><p>Heel Height:3-5cm In Low Heel</p><p>Toe Type:Round</p><p>Pattern:Calico, Color Block</p><p>Design Element:Floral</p><p>Upper Material:Leather</p><p>Style:Ethnic</p><p>Outsole Material:Rubber</p><p>Structure:Buckle</p><p>Occasion:Party, Casual</p><p>Function:Breathable, Antiskid</p><p>Season:Summer, Spring&Fall</p>",img/Heels/SKUG83549.jpg,,Size#US 5:US 6:US 7:US 8:US 9:US 10:,59.53,,,,1,1,,,Heels,,SOCOFY Ethnic Flowers Decor Genuine Leather Non Slip Buckle Strap Chunky Heel Comfy Pumps,SOCOFY Ethnic Flowers Decor Genuine Leather Non Slip Buckle Strap Chunky Heel Comfy Pumps,SOCOFY Ethnic Flowers Decor Genuine Leather Non Slip Buckle Strap Chunky Heel Comfy Pumps,,,,,,,,,
OXWICVF0036,Men Letter Pattern Round Toe Lace-up Breathable Mesh Fabric Chunky Sneaker Shoes,,"<p>Color:Black, Green, Dark Green</p><p>Upper Material:Mesh</p><p>Outsole Material:Rubber</p><p>Type:Chunky Sneaker shoes</p><p>Function:Hard-wearing, Sport</p><p>Occasion:Outdoor, Sport</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH33951.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:,52.88,,,,1,1,,,Sneakers & Athletic,,Men Letter Pattern Round Toe Lace-up Breathable Mesh Fabric Chunky Sneaker Shoes,Men Letter Pattern Round Toe Lace-up Breathable Mesh Fabric Chunky Sneaker Shoes,Men Letter Pattern Round Toe Lace-up Breathable Mesh Fabric Chunky Sneaker Shoes,,,,,,,,,
OXWICVF0037,Varsity Lace Up Skirt,,<p><b>Style</b>: Preppy</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Striped</p><p><b>Length</b>: Mini</p><p><b>Type</b>: A Line</p><p><b>Season</b>: Summer</p><p><b>Details</b>: Lace Up</p><p><b>Waist Line</b>: High Waist</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/sW210615795399173.jpg,,Size#XS:S:M:L:,28.63,,,,1,1,,,Skirts,,Varsity Lace Up Skirt,Varsity Lace Up Skirt,Varsity Lace Up Skirt,,,,,,,,,
OXWICVF0038,Paisley Scarf Print Wide Leg Pants,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Black</p><p><b>Pattern Type</b>: Paisley</p><p><b>Pattern Type</b>: Scarf Print</p><p><b>Length</b>: Long</p><p><b>Type</b>: Wide Leg</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Loose</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants23210420896.jpg,,Size#S:M:L:XL:,31.07,,,,1,1,,,Pants,,Paisley Scarf Print Wide Leg Pants,Paisley Scarf Print Wide Leg Pants,Paisley Scarf Print Wide Leg Pants,,,,,,,,,
OXWICVF0039,Letter Tropical Graphic Ribbed Tank Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Beige</p><p><b>Pattern Type</b>: Letter</p><p><b>Pattern Type</b>: Tropical</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Tank</p><p><b>Details</b>: Rib-Knit</p><p><b>Neckline</b>: Scoop Neck</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 80% Polyester</p><p><b>Composition</b>: 20% Cotton</p><p><b>Fabric</b>: Medium Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest03210324686.jpg,,Size#XS:S:M:L:,30.78,,,,1,1,,,Tank Tops & Cam's,,Letter Tropical Graphic Ribbed Tank Top,Letter Tropical Graphic Ribbed Tank Top,Letter Tropical Graphic Ribbed Tank Top,,,,,,,,,
OXWICVF0040,Colorblock Tie Front Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Colorblock</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Track Shorts</p><p><b>Details</b>: Drawstring</p><p><b>Details</b>: Tie Front</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Cotton Blends</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/rwshorts01210318375.jpg,,Size#XS:S:M:L:XL:XXL:,24.47,,,,1,1,,,Shorts,,Colorblock Tie Front Shorts,Colorblock Tie Front Shorts,Colorblock Tie Front Shorts,,,,,,,,,
OXWICVF0041,Stainless Steel Handcuff Charm Necklace,,<p><b>Type</b>: Pendant Necklaces</p><p><b>Material</b>: Stainless Steel</p><p><b>Color</b>: Silver</p><p><b>Metal Color</b>: Silver</p><p><b>Style</b>: Casual</p>,img/Pendant_Necklaces/swneck18200713084.jpg,,Size#,13.94,,,,1,1,,,Pendant Necklaces,,Stainless Steel Handcuff Charm Necklace,Stainless Steel Handcuff Charm Necklace,Stainless Steel Handcuff Charm Necklace,,,,,,,,,
OXWICVF0042,Bohemian Rainbow Leather 5 Pcs Bracelet Set Leaves Pendant Bracelet Ethnic Jewelry for Women,,"<p>Style: Bohemian</p><p>Type: Bracelet</p><p>Main Color: Blue</p><p>Weight: About 9.2g</p><p>Material: Artificial leather,Braided rope</p><p>Chain Length:As the picture shows</p><p>5 Pcs of  Bracelet</p>",img/Bracelets/SKUC49084.jpg,,Size#,20.13,,,,1,1,,,Bracelets,,Bohemian Rainbow Leather 5 Pcs Bracelet Set Leaves Pendant Bracelet Ethnic Jewelry for Women,Bohemian Rainbow Leather 5 Pcs Bracelet Set Leaves Pendant Bracelet Ethnic Jewelry for Women,Bohemian Rainbow Leather 5 Pcs Bracelet Set Leaves Pendant Bracelet Ethnic Jewelry for Women,,,,,,,,,
OXWICVF0043,Women Plain Faux Leather Four-piece Set Handbag Shoulder Bag Clutch Bag,,"<p>Bag Type:Bag Set</p><p>Color:Blue, Camel, Black, Pink, Red</p><p>Material:PU</p><p>Style:Casual</p><p>Hardness:Hard</p>",img/Handbags/SKUC02455.jpg,,Size#,58.23,,,,1,1,,,Handbags,,Women Plain Faux Leather Four-piece Set Handbag Shoulder Bag Clutch Bag,Women Plain Faux Leather Four-piece Set Handbag Shoulder Bag Clutch Bag,Women Plain Faux Leather Four-piece Set Handbag Shoulder Bag Clutch Bag,,,,,,,,,
OXWICVF0044,SOCOFY Elegant Flowers Decor Foliage Cloth Stitching Printed Cowhide Leather Comfy Mary Jane Pumps,,"<p>Color:Green, Coffee, Apricot</p><p>Type:Mary Jane</p><p>Closure Type:Hook & Loop</p><p>Heel Type:Chunky Heel</p><p>Heel Height:5-8cm In Heel</p><p>Toe Type:Round</p><p>Pattern:Calico</p><p>Design Element:Floral, Stitching</p><p>Upper Material:Cloth</p><p>Style:Casual, Elegant</p><p>Outsole Material:Rubber</p><p>Structure:Hook & Loop</p><p>Occasion:Party, Casual</p><p>Function:Hard-wearing</p><p>Season:Summer, Spring&Fall</p>",img/Heels/SKUG97484.jpg,,Size#US 5:US 6:US 7:US 8:US 9.5:US 10.5:US 11.5:,54.71,,,,1,1,,,Heels,,SOCOFY Elegant Flowers Decor Foliage Cloth Stitching Printed Cowhide Leather Comfy Mary Jane Pumps,SOCOFY Elegant Flowers Decor Foliage Cloth Stitching Printed Cowhide Leather Comfy Mary Jane Pumps,SOCOFY Elegant Flowers Decor Foliage Cloth Stitching Printed Cowhide Leather Comfy Mary Jane Pumps,,,,,,,,,
OXWICVF0045,Men Casual Alligator Veins Lace-up Round Toe Hard Wearing Skate Shoes,,"<p>Color:Grey, Green, Khaki</p><p>Upper Material:PU</p><p>Outsole Material:Rubber</p><p>Type:Skate Shoes</p><p>Function:Hard-wearing, Sport</p><p>Occasion:Outdoor, Sport</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH43159.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:,63.56,,,,1,1,,,Sneakers & Athletic,,Men Casual Alligator Veins Lace-up Round Toe Hard Wearing Skate Shoes,Men Casual Alligator Veins Lace-up Round Toe Hard Wearing Skate Shoes,Men Casual Alligator Veins Lace-up Round Toe Hard Wearing Skate Shoes,,,,,,,,,
OXWICVF0046,Drawstring Side Fitted Skirt,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Khaki</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Short</p><p><b>Type</b>: Bodycon</p><p><b>Season</b>: Summer</p><p><b>Details</b>: Criss Cross</p><p><b>Details</b>: Drawstring</p><p><b>Details</b>: Ruched</p><p><b>Details</b>: Rib-Knit</p><p><b>Details</b>: Tie Front</p><p><b>Waist Line</b>: Natural</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 95% Polyester</p><p><b>Composition</b>: 5% Elastane</p><p><b>Fabric</b>: High Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/sW210618305159443.jpg,,Size#S:M:L:,25.36,,,,1,1,,,Skirts,,Drawstring Side Fitted Skirt,Drawstring Side Fitted Skirt,Drawstring Side Fitted Skirt,,,,,,,,,
OXWICVF0047,Plaid Elastic Waist Pants,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Plaid</p><p><b>Length</b>: Cropped</p><p><b>Type</b>: Straight Leg</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/rwpants25210511839.jpg,,Size#XS:S:M:L:,27.89,,,,1,1,,,Pants,,Plaid Elastic Waist Pants,Plaid Elastic Waist Pants,Plaid Elastic Waist Pants,,,,,,,,,
OXWICVF0048,ROMWE X Betsydoodles Graphic Crop Cami,,<p><b>Style</b>: Casual</p><p><b>Color</b>: White</p><p><b>Pattern Type</b>: Cartoon</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Details</b>: Contrast Binding</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p><p><b>Style</b>: Casual</p><p><b>Color</b>: Baby Pink</p><p><b>Pattern Type</b>: Graphic</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Cami</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Neckline</b>: Spaghetti Strap</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Cotton</p><p><b>Composition</b>: 65% Cotton</p><p><b>Composition</b>: 35% Polyester</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest25210608405.jpg,,Size#S:M:L:,23.21,,,,1,1,,,Tank Tops & Cam's,,ROMWE X Betsydoodles Graphic Crop Cami,ROMWE X Betsydoodles Graphic Crop Cami,ROMWE X Betsydoodles Graphic Crop Cami,,,,,,,,,
OXWICVF0049,Colorblock Lettuce Trim Rib-knit Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Colorblock</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Track Shorts</p><p><b>Details</b>: Lettuce Trim</p><p><b>Details</b>: Rib-Knit</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: Semi-Sheer</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 97% Polyester</p><p><b>Composition</b>: 3% Elastane</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/swshorts07210512918.jpg,,Size#XS:S:M:L:XL:,27.93,,,,1,1,,,Shorts,,Colorblock Lettuce Trim Rib-knit Shorts,Colorblock Lettuce Trim Rib-knit Shorts,Colorblock Lettuce Trim Rib-knit Shorts,,,,,,,,,
OXWICVF0050,Open and Close Photos Geometric Pendant Necklace 1pc,,<p><b>Composition</b>: 100% Alloy</p><p><b>Type</b>: Pendant Necklaces</p><p><b>Color</b>: Gold</p><p><b>Metal Color</b>: Gold</p><p><b>Style</b>: Casual</p>,img/Pendant_Necklaces/swneck03190828200.jpg,,Size#,13.87,,,,1,1,,,Pendant Necklaces,,Open and Close Photos Geometric Pendant Necklace 1pc,Open and Close Photos Geometric Pendant Necklace 1pc,Open and Close Photos Geometric Pendant Necklace 1pc,,,,,,,,,
OXWICVF0051,Bohemian Beads Bracelet Set Shell Pendant Pearl Chain Charm Bracelet Trendy Jewelry for Women,,<p>Style:Bohemian</p><p>Type:Bracelet</p><p>Color:Gold</p><p>Weight: About 12.5g</p><p>Size:As below picture shows</p><p>Material:Alloy</p><p>5 x Bracelet</p>,img/Bracelets/SKUC49082.jpg,,Size#,16.67,,,,1,1,,,Bracelets,,Bohemian Beads Bracelet Set Shell Pendant Pearl Chain Charm Bracelet Trendy Jewelry for Women,Bohemian Beads Bracelet Set Shell Pendant Pearl Chain Charm Bracelet Trendy Jewelry for Women,Bohemian Beads Bracelet Set Shell Pendant Pearl Chain Charm Bracelet Trendy Jewelry for Women,,,,,,,,,
OXWICVF0052,Women Genuine Leather Alligator Argyle Patchwork Multicolor Handbag Shoulder Bag Tote,,<p>Bag Type:Tote</p><p>Color:Multicolor</p><p>Style:Casual</p><p>Pattern:Argyle</p><p>Capacity:15.6 Inch Laptop</p><p>Hardness:Soft</p>,img/Handbags/SKUG26580.jpg,,Size#,69.48,,,,1,1,,,Handbags,,Women Genuine Leather Alligator Argyle Patchwork Multicolor Handbag Shoulder Bag Tote,Women Genuine Leather Alligator Argyle Patchwork Multicolor Handbag Shoulder Bag Tote,Women Genuine Leather Alligator Argyle Patchwork Multicolor Handbag Shoulder Bag Tote,,,,,,,,,
OXWICVF0053,SOCOFY Vintage Printing Pattern Mid Heel Hook Loop Ankle Leather Pumps,,"<p>Color:Red</p><p>Type:Mary Jane</p><p>Closure Type:Hook & Loop</p><p>Heel Type:Kitten Heel</p><p>Heel Height:3-5cm In Low Heel</p><p>Toe Type:Round</p><p>Pattern:Calico</p><p>Design Element:Print</p><p>Upper Material:Leather</p><p>Style:Retro, Bohemia</p><p>Outsole Material:Rubber</p><p>Structure:Buckle</p><p>Occasion:Casual</p><p>Function:Breathable, Hard-wearing</p><p>Season:Spring&Summer</p>",img/Heels/SKU895451.jpg,,Size#US 5:US 6:US 7:US 8:US 9.5:US 10.5:US 11.5:,50.6,,,,1,1,,,Heels,,SOCOFY Vintage Printing Pattern Mid Heel Hook Loop Ankle Leather Pumps,SOCOFY Vintage Printing Pattern Mid Heel Hook Loop Ankle Leather Pumps,SOCOFY Vintage Printing Pattern Mid Heel Hook Loop Ankle Leather Pumps,,,,,,,,,
OXWICVF0054,Men Glossy Alligator Veins Hard-wearing Lace-up Casual Skate Shoes,,"<p>Color:Black, White</p><p>Upper Material:PU</p><p>Outsole Material:Rubber</p><p>Type:Skate Shoes</p><p>Function:Hard-wearing, Sport</p><p>Occasion:Outdoor, Daily, Sport</p><p>Closure Type:Lace-up</p><p>Season:All Season</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUH43300.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:US 10.5:,60.65,,,,1,1,,,Sneakers & Athletic,,Men Glossy Alligator Veins Hard-wearing Lace-up Casual Skate Shoes,Men Glossy Alligator Veins Hard-wearing Lace-up Casual Skate Shoes,Men Glossy Alligator Veins Hard-wearing Lace-up Casual Skate Shoes,,,,,,,,,
OXWICVF0055,Zip Back Floral Skirt,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Pink</p><p><b>Pattern Type</b>: Floral</p><p><b>Pattern Type</b>: All Over Print</p><p><b>Length</b>: Mini</p><p><b>Type</b>: Straight</p><p><b>Season</b>: Summer</p><p><b>Details</b>: Zipper</p><p><b>Waist Line</b>: Natural</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Skirts/swskirt04200326502.jpg,,Size#XS:S:M:L:,32.23,,,,1,1,,,Skirts,,Zip Back Floral Skirt,Zip Back Floral Skirt,Zip Back Floral Skirt,,,,,,,,,
OXWICVF0056,Split Side Knot Hem Floral Pants,,<p><b>Style</b>: Boho</p><p><b>Color</b>: Multicolor</p><p><b>Pattern Type</b>: Floral</p><p><b>Length</b>: Cropped</p><p><b>Type</b>: Tapered/Carrot</p><p><b>Season</b>: Spring/Summer/Fall</p><p><b>Details</b>: Knot</p><p><b>Details</b>: Split Thigh</p><p><b>Details</b>: Tie Front</p><p><b>Waist Line</b>: High Waist</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Non-Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Pants/swpants07210227186.jpg,,Size#XS:S:M:L:XL:,24.8,,,,1,1,,,Pants,,Split Side Knot Hem Floral Pants,Split Side Knot Hem Floral Pants,Split Side Knot Hem Floral Pants,,,,,,,,,
OXWICVF0057,Solid Crop Tank Top,,<p><b>Style</b>: Casual</p><p><b>Color</b>: White</p><p><b>Pattern Type</b>: Plain</p><p><b>Length</b>: Crop</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Tank</p><p><b>Neckline</b>: Round Neck</p><p><b>Fit Type</b>: Slim Fit</p><p><b>Sheer</b>: No</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 100% Polyester</p><p><b>Fabric</b>: Medium Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Tank_Tops__Camis/rwvest03210126472.jpg,,Size#XS:S:M:L:,29.7,,,,1,1,,,Tank Tops & Cam's,,Solid Crop Tank Top,Solid Crop Tank Top,Solid Crop Tank Top,,,,,,,,,
OXWICVF0058,Two Tone Tie Front Shorts,,<p><b>Style</b>: Casual</p><p><b>Color</b>: Blue</p><p><b>Pattern Type</b>: Colorblock</p><p><b>Season</b>: Summer</p><p><b>Type</b>: Track Shorts</p><p><b>Details</b>: Tie Front</p><p><b>Waist Line</b>: Natural</p><p><b>Fit Type</b>: Regular Fit</p><p><b>Sheer</b>: No</p><p><b>Closure Type</b>: Elastic Waist</p><p><b>Material</b>: Polyester</p><p><b>Composition</b>: 65% Polyester</p><p><b>Composition</b>: 35% Cotton</p><p><b>Fabric</b>: Slight Stretch</p><p><b>Care Instructions</b>: Machine wash or professional dry clean</p>,img/Shorts/rwshorts25210420261.jpg,,Size#XS:S:M:L:,32.57,,,,1,1,,,Shorts,,Two Tone Tie Front Shorts,Two Tone Tie Front Shorts,Two Tone Tie Front Shorts,,,,,,,,,
OXWICVF0059,Cherry Charm Necklace,,<p><b>Type</b>: Pendant Necklaces</p><p><b>Material</b>: Copper</p><p><b>Details</b>: Fruit</p><p><b>Color</b>: Rose Gold</p><p><b>Metal Color</b>: Gold</p><p><b>Style</b>: Casual</p>,img/Pendant_Necklaces/swneck18201110833.jpg,,Size#,23.29,,,,1,1,,,Pendant Necklaces,,Cherry Charm Necklace,Cherry Charm Necklace,Cherry Charm Necklace,,,,,,,,,
OXWICVF0060,Bohemian Crushed Stone Bracelet Multi Layer Beaded Bracelet Mix Color Crystal Women Bracelet,,"<p>Style:Bohemian</p><p>Type:Bracelet</p><p>Color:Red,Green,Purple,White,Color,Pink,Blue</p><p>Weight: about 33.5g</p><p>Dial Size:about 51mm/2.01'</p><p>Material:Stone,Crystal</p><p>1 x Bracelet</p>",img/Bracelets/SKUB31316.jpg,,Size#,20.51,,,,1,1,,,Bracelets,,Bohemian Crushed Stone Bracelet Multi Layer Beaded Bracelet Mix Color Crystal Women Bracelet,Bohemian Crushed Stone Bracelet Multi Layer Beaded Bracelet Mix Color Crystal Women Bracelet,Bohemian Crushed Stone Bracelet Multi Layer Beaded Bracelet Mix Color Crystal Women Bracelet,,,,,,,,,
OXWICVF0061,Women Daisy Multifunction Multi-pocket 13.3 Inch Laptop Key Handbag Shoulder Bag,,"<p>Color:Blue, Black, Brown, Pink, Red</p><p>Material:PU</p><p>Style:Casual</p><p>Decoration:Flower</p><p>Capacity:13.3 Inch Laptop</p><p>Hardness:Hard</p>",img/Handbags/SKUF86666.jpg,,Size#,60.07,,,,1,1,,,Handbags,,Women Daisy Multifunction Multi-pocket 13.3 Inch Laptop Key Handbag Shoulder Bag,Women Daisy Multifunction Multi-pocket 13.3 Inch Laptop Key Handbag Shoulder Bag,Women Daisy Multifunction Multi-pocket 13.3 Inch Laptop Key Handbag Shoulder Bag,,,,,,,,,
OXWICVF0062,Socofy Retro Floral Print Elegant Bowknot Color Block Genuine Leather Square Toe Chunky Heel Pumps,,"<p>Color:Red</p><p>Type:Loafers</p><p>Closure Type:Slip-On</p><p>Heel Type:Chunky Heel</p><p>Heel Height:3-5cm In Low Heel</p><p>Toe Type:Square</p><p>Pattern:Color Block, Floral</p><p>Design Element:Floral, Bowknot, Print</p><p>Upper Material:Leather</p><p>Style:Retro, Elegant</p><p>Outsole Material:Rubber</p><p>Structure:Slip-On</p><p>Occasion:Date, Prom, Party, Casual, Versatile, Shopping</p><p>Function:Hard-wearing</p><p>Season:Summer, Autumn, Spring</p>",img/Heels/SKUH93455.jpg,,Size#US 6:US 7:US 8:US 9.5:US 10.5:US 11.5:,53.57,,,,1,1,,,Heels,,Socofy Retro Floral Print Elegant Bowknot Color Block Genuine Leather Square Toe Chunky Heel Pumps,Socofy Retro Floral Print Elegant Bowknot Color Block Genuine Leather Square Toe Chunky Heel Pumps,Socofy Retro Floral Print Elegant Bowknot Color Block Genuine Leather Square Toe Chunky Heel Pumps,,,,,,,,,
OXWICVF0063,Men Anti-smash Puncture-proof Insulated Steel Toe Cap Soft Sole Safety Work Shoes,,"<p>Color:Black</p><p>Upper Material:Knitted</p><p>Outsole Material:Rubber</p><p>Type:Safety shoes</p><p>Function:Breathable, Soft, Slip Resistant</p><p>Occasion:Sport</p><p>Closure Type:Lace-up</p><p>Season:Spring&Summer, Spring&Fall</p><p>Toe Type:Round</p>",img/Sneakers__Athletic/SKUF80455.jpg,,Size#US 6.5:US 7.5:US 8:US 8.5:US 9:US 10:US 10.5:US 11:US 11.5:US 12:,56.64,,,,1,1,,,Sneakers & Athletic,,Men Anti-smash Puncture-proof Insulated Steel Toe Cap Soft Sole Safety Work Shoes,Men Anti-smash Puncture-proof Insulated Steel Toe Cap Soft Sole Safety Work Shoes,Men Anti-smash Puncture-proof Insulated Steel Toe Cap Soft Sole Safety Work Shoes,,,,,,,,,
